Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-blf-0030021526,Pacific Islands Festival Europe 2008,"A multicultural festival organised by this Cornwall based community group will increase the understanding of on pacific islands. The festival will include a programme of dance performances and workshops for the whole community to take part in. The grant will contribute towards start up activities, event costs, travel expenses, dance materials, workshops, advertising, and video coverage.",2008-05-19,5000.0,360G-blf,The Big Lottery Fund,0.0199424323247
360G-blf-AHF_1_010159982,60th Celebration Activities,"This group will use their award to hold a range of themed events to commemorate the 60th anniversary of the Second World War. The events will include a WW2 quiz, themed celebration party, and a fun day.",2005-05-25,4800.0,360G-blf,The Big Lottery Fund,0.0199403662474
360G-blf-AHF_1_010163277,VE Commemorative Project,"Budbrooke Parish Council will use their award to hold a VE/VJ 60th anniversary commemorative day which will involve a church service attended by Second World War veterans, uniformed groups, local school children and members of the community. A large number of educational and celebration activities will also be included in the commemoration day. An exhibition of wartime memorabilia and pictures, workshops and a victory dance will benefit the whole community.",2005-07-15,11300.0,360G-blf,The Big Lottery Fund,0.0199400589718
360G-blf-AHF_1_010146610,Street Party,"The South East London branch of the Burma Star Association will use an award to provide a commemorative and celebration event for the 60th anniversary of V.E. & V.J. Day. This will include a military parade and a WW2 street party, the event will be open to local members of the community.",2005-04-28,2226.0,360G-blf,The Big Lottery Fund,0.0199359618669
360G-blf-AHF_1_010157142,"Rememberance, Awareness and Celebration for VE Day",A project to commemorate the 60th anniversary of the end of WW2 with the provision of a remembrance service and open day for members of this community based in Salisbury.,2005-04-13,1386.0,360G-blf,The Big Lottery Fund,0.0199340504732
360G-blf-AHF_1_010155298,VE Day Celebration,The St. Leonards and St. Ives Ex-Services Club will use their award to hold a two day event to celebrate the 60th anniversary of the VE Day.,2005-04-13,1525.0,360G-blf,The Big Lottery Fund,0.0199280459939
360G-blf-A4E_3_010126174,Celebration of the senses,This group uses creativity to educate and inform the public on social issues. This award will be used to fund a two day event including workshops to culminate in an evening of film and performance.,2004-09-21,4975.0,360G-blf,The Big Lottery Fund,0.0199260751167
360G-blf-0030007143,The Nothe at Nightfall,"The award is for a project to stage a two night arts  and heritage festival at Nothe Fort. The grant will include funding for pay for staffing, equipment, artist performances and workshops.",2007-03-28,9610.0,360G-blf,The Big Lottery Fund,0.0199239603164
360G-blf-0031045806,Yaxley Festival 2017,"This is a project to hold the Yaxley community festival including May Day festivities, educational exhibitions, sports tournaments and workshops, an art competition and live music and performances. This will bring the community together to increase community spirit and engagement.",2017-02-15T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0199231486191
360G-blf-0030034051,Music Workshops,"This group represent the Chinese community of South West London on appropriate matters of community concern  and promote Chinese culture, arts and tradition.The group want to run music workshops to be divided into two groups to cover Er-hu, a traditional classical Chinese instrument, and more modern Chinese music using electronic organs and piano's.",2004-08-21,4700.0,360G-blf,The Big Lottery Fund,0.0199116894578
360G-blf-0030094908,Didsbury Arts Festival 2009,"This group was established to develop the Didsbury Arts Festival, a week long festival that will create an opportunity for the local community to support and engage with the arts, at events held in a variety of public buildings. The festival will inspire local people to work together to foster a positive community image and vibrant culture, they will actively seek opportunities for intergenerational events, which they hope will be the legacy of the event.",2009-07-02,8450.0,360G-blf,The Big Lottery Fund,0.0198956769117
360G-blf-0030049172,Ross Live Outreach Programme,"This community group will use the award to provide multi-arts activities, such as break dance/hip-hop workshops, Irish dance workshops and drama.",2006-05-11,4000.0,360G-blf,The Big Lottery Fund,0.0198890954682
360G-blf-0030043259,Arts Workshops,With help from a Lottery grant Epworth Wesley Day Celebrations will run a series of workshops for community groups in Epworth. These will be led by professional artists and will encourage participants to create artwork that celebrates local heritage and culture. All work will be put on display at the annual Wesley pageant in May 2007.,2006-09-25,3150.0,360G-blf,The Big Lottery Fund,0.0198886764149
360G-blf-0030014716,Felton Arts Group,This arts group will use an award to purchase equipment so that members can develop their artistic skills. The group will also employ a qualified teacher to deliver arts workshops.,2008-11-13,9961.0,360G-blf,The Big Lottery Fund,0.0198803865787
360G-blf-0030010338,African Linx at the Mill,"This group promotes and celebrates European and West African Arts, Music and Culture. This project will provide a weekend of music and dance, where musicians from other cultures will perform alongside those from the local community. There will also be workshops in music and dance, which will be available to all.",2007-06-12,4980.0,360G-blf,The Big Lottery Fund,0.0198766551878
360G-blf-0030020699,Canterbury Festival Carnival Parade,This group promotes and advances the education of the public in the arts. The project will enable the group to stage a carnival parade as the opening event of the Canterbury Festival. This will be the result of workshops which will include various local community groups.,2008-06-10,9046.0,360G-blf,The Big Lottery Fund,0.0198734008584
360G-blf-0030010058,The Art and Music Festival Workshops,"A project for events with workshops at five different festivals. Activities will include teaching young people juggling, acrobalance, diabolo, stilt walking and talks on issues relating to the environment, human rights and fair trade.",2007-05-15,10000.0,360G-blf,The Big Lottery Fund,0.019869951115
360G-blf-AHF_1_010158460,Celebration,An award has been made to the Droylsden Phoenix over 50's Club that will allow them to  60th anniversary of WW2 celebration event.  The event will include music of the time and will also have a display of memorabilia.,2005-04-29,1140.0,360G-blf,The Big Lottery Fund,0.0198664578958
360G-blf-0030028141,Asian Dance and Music Event,"An indoor dance and music event is planned, providing opportunities in workshops, masterclasses and public shows with performances by amateur and semi-professionals, from a group which develops South Asian arts festivals. The grant is for venue hire, artists' fees, project management and co-ordination fees, evaluation and documentation, PR marketing and publicity, volunteers, security, technical cost, materials and refreshments.",2006-04-28,5000.0,360G-blf,The Big Lottery Fund,0.0198499777127
